Comment ID,Item ID,Shop ID,Username,Comment,Rating Star,User Name,Anonymous,Region,Item Name
3190096385,6907023178,195450779,anggifhn,"Isinya selalu full, suka banget sama yang strawberry soalnya wanginya ga nyenget, setelah pake masker ini muka jadi alus, jerawat baru jadi kering, bruntusan alhamdulillah makin berkurang, selalu beli di pusat,soalnya takut palsu kalau bukan di pusat, sepertinya belum jadi ganti kemasan ya? Its okay",5,anggifhn,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5551602590,6907023178,195450779,ridasyahna,"Daya serap:cepet kering
Efektivitas:mantull bgt sii ini mhh😭
Kenyamanan:gaa bisa berkata kata ternyata s camille ini bisa ngehalusin teksur kulit

pas udah di bilass emng lngsng lembab sama glowing tpi pas kelamaan muka jdi kering,jdi kalau udah maskeran harus lngsng pake hydriting toner biar muka lembab gitu,salut s sama masker ini baguss hhu,adaa efek mencerahkan,pengiriman cepett lohh biasanya lama tpi inii cepettt,luv bgt😭❤",5,ridasyahna,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
8012538125,6907023178,195450779,r*****i,"Kenyamanan:nyaman kaya kamuhhh
Efektivitas:gausah gila ini bagus bgt
Daya serap:bagussss

Belom mandi kita maskeran duls gaaaayyysssss ada jerawat kita hampaskannnn ❤❤❤🥰🥰🥰🥰😘😘😘😘😘😘😘😘🔥🔥🔥🔥🔥",5,r*****i,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
8170201712,6907023178,195450779,nabilaoktapiani14,"Efektivitas:lumayan
Daya serap:sangat menyerap
Kenyamanan:lumayan nyaman

Untuk pemakaian pertama kali dingin gitu (kalau dikipasin) mungkin kulit aku menyesuaikan dulu karena baru pertama kali, setelah pemakaian cerah wajahku lembut gitu, baunya kayak permen enak, overall suka ama maskernya, semoga cocok yaa biar jd langganan hehe",5,nabilaoktapiani14,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6901100583,6907023178,195450779,anisqurillah,"Efektivitas:bagussss cocok bgt pake camille
Daya serap:menyerap
Kenyamanan:nyaman wangi semerbakkkk

Banyak yg bilang mukanya mendingan gada jerawatnya
Huhh jdi semangat pdhal rajin maskeran doang gapake facemist apalagi ditambah facemist tambah mantulita",5,anisqurillah,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
8425191696,6907023178,195450779,s*****1,"Efektivitas:-
Daya serap:-
Kenyamanan:-

kualitas produk sangat baik respon penjual sangat baikk dan sopannn harga produk sangat baik",5,s*****1,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5802350889,6907023178,195450779,camille_beautyy,"Daya serap:Bagus bgt nyaman 
Efektivitas:realpict fto aku, skrg bgs krna camille
Kenyamanan:Wangi sejukk cerah

Udah gaheran lg sm kualitasnya, muantep bgtt>< awalnya ga percaya sm testi nya, akhirnya penasaran dan coba. Alhamdulillah 2x pakai jerawat kempes, pas bilas cerah adem. sblmnya aku gacocok pke masker organik biasanya wajah suka merah2, tp camille mntp bgt, luv u camille ❤️🖤 dptinnya susah😭",5,camille_beautyy,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7415671039,6907023178,195450779,d*****7,"Efektivitas:bagus bgttt
Daya serap:oke
Kenyamanan:oke bgttt

Yg strawberry langsung di pake hehehe,wangi nya enak bgttt... Baru kali ini dpt yg strawberry semoga cocok!! krn kt nya strawberry bagus bgt.. 
Klo yg coffe udh pernah beli,bagus sihhh.. best bgt pokoknya camille. Sedih ga jdi bagian dri 100 orang yg beruntung dpt satu set skincare camille,its oke;)",5,d*****7,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7414299317,6907023178,195450779,v*****9,"Efektivitas:belum coba
Daya serap:belum coba,tapi kayaknya bagus
Kenyamanan:belum dicoba ,tapi kelihatannya nyaman.

Produk sangat bagus, packing juga bagus banget, bubble wrap nya juga banyak jadi aman saat pengiriman",5,v*****9,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
4003422093,6907023178,195450779,lauraaaaaeleanorgraciaaaa,"Gila sih sumpah nangis bgt nemu masker ini, cinta bgt sama varian straw parah!!!❤❤❤ Skintype ku oily btw, candu bgt!!😍😍 dan bnr2 ga ninggalin residu sama sekali😍 yaallah semoga camile.beaute makin sukses dan slalu ready jd aku gupusing lg klo ada masalah jerawat😭 trs harganya jgn sampe naik hehe",5,lauraaaaaeleanorgraciaaaa,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
8390532957,6907023178,195450779,widia0213,"Efektivitas:sesuai
Daya serap:mayann
Kenyamanan:nyaman

Suka banget sama maskernya dari dulu emg ud pakeee semua varian juga punyaa yg ga cocok cuma coffe doang alhamdulillah juga bisa kebeli smua variann bikin glowing/putih parahh sii😍😍",5,widia0213,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
8200729036,6907023178,195450779,raissasalimah,"Efektivitas:bagus
Daya serap:cpt
Kenyamanan:bagus

ini packaging nya lucu bngtttt ,sukaa !!maskernya juga bagus buat beruntusan 🤩",5,raissasalimah,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5360700140,6907023178,195450779,r*****2,"Daya serap:Kode packing ada di kanan/kiri kardus camille
Efektivitas:Buat yg beli masker camille kalian wajib banget videoin dari awal-akhir unboxing

*Maaf sebelumnya
Psn 1 coklat 65gr & 2 straw 65gr. Cklt ukrnnya sudah bnr tapi yg straw di kirim yg 25gr. 
Sudah beres mengajukan formulir lwt link yg di ksh,admin sdh ngirim shopeepay juga. 
Beli 65gr 40k biar lbh hemat min ternyata di kirim yg 25gr di tf shopee pay sesuai sisa dari harga 25gr:(",4,r*****2,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6755581828,6907023178,195450779,z*****n,"Daya serap:Beberapa menit baru meresap seperti masker biasanya
Efektivitas:👍
Kenyamanan:Enak dipakai 

Maskernya enak dan bagus. Aku pkai yg greaantea jerawat aku mulai hilang dan strawberry wanginya enak bgt. 😍😍😍😍😍😍😍😍😍😍👍👍🕊️🕊️🕊️🕊️👍👍👍🤩🤩",5,z*****n,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5667865215,6907023178,195450779,anggyliaeka,"Daya serap:Belom dicoba
Efektivitas:Belom dicoba
Kenyamanan:Belom dicoba

Udah lama banget keracunan produk camille dan super duper susah dapet nya😌😌😌 alhamdulillah kemaren pas 8.8 dapet😍😍😍 semoga cocok dimuka aku🥰🥰🥰 package nya juga rapih🥰🥰🥰 kalo cocok next time bakal beli lagi disini😍😍😍",5,anggyliaeka,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5511570060,6907023178,195450779,Unknown,"Daya serap:-
Efektivitas:kalo ada perubahan aku update yaaa
Kenyamanan:lumayan sih

tumben pengemasan camille kali ini cepet bgtt..
utk wangi maskernya masyaalah wangiii bggtttt pgn makannn,kyk permen wanginyaa..
kalau mau lihat perubahannya lihat di foto slide 4-5 yaaa😍😍",5,Unknown,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5958100653,6907023178,195450779,s*****a,"Daya serap:mantulity
Efektivitas:mencerahkan kulit, mengatasi jerawat, mengatasi minyak
Kenyamanan:mantulity

sumpah yaaaa ini masker terngaruh yang pernah aku pake, apalagi yang varian strawberry wow banget, pengiriman kali ini cepat, produk sesuai sama yang dipesan, kali ini dapet versi yang ada barcodenya tapi diriku belum beruntung :(",5,s*****a,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
3691725812,6907023178,195450779,t*****a,Kirain orderan pertama yg udh lama tutup packing nya semia dpat box dan ada thanksyoucard dan bilang dia udh ganti produk yg kaya di snap ig pusat nya.ternyata bagi yg bruntung aja ya yg dpet packing box rapih kaya gitu walaupun beli 1 ya wkwkk udh 3x beli disini masker nya bagus dan udh nyetok bnyk,3,t*****a,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5511580890,6907023178,195450779,b*****l,"Daya serap:baguss
Efektivitas:dulu muka aku bruntusan sekarang udah mendingan karna aku pake baru” sekarang 
Kenyamanan:nyaman banget di kulit dingin dan gampang di bilas 

aku pake masker camille baru” ini karna racun dari temen pas aku coba bener” sebagus ituu bruntusan aku mendingan kulit juga keliatan lebih cerah dan mulus banget setelah pake masker dari camille.karna aku pake nya baru” jadi belum keliatan banget tapi swjauh ini SUKA BANGETTT",5,b*****l,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6995562064,6907023178,195450779,s*****p,"Kenyamanan:nyaman
Efektivitas:bagus
Daya serap:baik

produk datang dengan selamat kemasan rapi dan terjamin keamanannya sesuai dengan pemesanan sangat puas dengan produk ini",5,s*****p,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5528411481,6907023178,195450779,shifa.athira,"Daya serap:bagus
Efektivitas:bagus
Kenyamanan:bagus

sumpah yaa, masker camille yang strawberry ini bagus bnget buat yang kulitnya berminyak apalagi buat nyerahin BEUHHHH KHAN MAENN BAGUS NYAA, beli camille karna sering lewat fyp di tiktok jdinya beli dehh. sebagus itu ternyataaa💗💗💗 semoga nanti malem kebagian yang varian lain lainn👯‍♂️👯‍♂️🤩🤩🤩",5,shifa.athira,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5836101173,6907023178,195450779,s*****i,"Daya serap:baik
Efektivitas:baik
Kenyamanan:wangi bangett 

Beli yang ke 3 kali nya dengan varian yang berbeda,semoga yang coklat cocok nanti kalau itu lanjut nyoba varian yang lainnn😍 Pengiriman cepet bgt baru kemarin Co sekarang udah sampai 🥰",5,s*****i,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5825509933,6907023178,195450779,_*****_,"Daya serap:bagus bgt!!!!
Efektivitas:⭐️⭐️⭐️⭐️⭐️
Kenyamanan:wanginya enak enak!!!

Perjuangan banget buat checkout camille ini, aku beli alhamdulilah selalu kedapetan dari 7.7 bulan lalu 25 mantul sale 17 agustus dan seterusnya sampe sekarang🤩 
alhamdulillah nya juga aku cocok pakai camille ini💜 thankyouu pesananku selalu lengkap dan dipacking safety🙆🏼‍♀️💜",5,_*****_,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5530481320,6907023178,195450779,fristevan,Thanks a lot kak paket udh nyampe yg lumayan cpet jg 3 hr dr jaktim ke jaksel mengingat barang sistim po jd hrs sabar nunggu. Bru nyobain sekali dan cocok aja sih gada keluhan moga semakin baik hasilnya kl dipakai trs. Pelayanannya trs dioptimalkan stok barang diperbanyak biar ready stok ga rebutan,5,fristevan,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7222831849,6907023178,195450779,h*****o,"Daya serap:okee
Kenyamanan:okee
Efektivitas:okee

Paket datang dengan aman dan baik👍👍👍👍 kecepatan pengiriman juga okee 👍👍👍👍 seller juga baik dan ramah👍👍👍👍",5,h*****o,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6354062344,6907023178,195450779,gracevaniadmnk28_,"Daya serap:10-15 menitan lgsg ngering
Efektivitas:yg greentea nya bnr2 ngurangin jerawat, dan ngefresh-in face gt
Kenyamanan:enak dipakenya, dingin/sejuk gt diwajah

aku bnr2 speechless bgt pas kali ke3 make varian greentea bnr2 ngurangin kemerahan di aku + jerawat jg pada ngempes smua bahkan beruntusan jg ilang!! trs pas make yg varian coklat bener2 ngenyerahin muka bgt dan komedo2 dosah pd ilang dongg😭😭 bnr2 cinta bgtttt sm camille❤️❤️❤️❤️❤️",5,gracevaniadmnk28_,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5382060884,6907023178,195450779,lutfya27,"Daya serap:bagus
Efektivitas:mantul
Kenyamanan:nyamann

Barang sudah sampai, terimakasih seller, pengiriman sesuai lumayan cepat, pengemasan rapih dan aman ada bubble wrap juga pasti aman, respon penjual baik, kualitas barang bagus harga terjangkau, produk original tidak cacat rapih dan bersih sippppp pokoknya makasih seller muach muach mantullll suka ko",5,lutfya27,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7495810563,6907023178,195450779,v*****i,"Efektivitas:BAGUS
Daya serap:cepat
Kenyamanan:sangat nyaman

bagusss bange camille ini emg bikin canduu heran dehh 🍬❣️❣️💓💖🤍💙🥰🥰🥰",5,v*****i,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
10571137369,6907023178,195450779,flobracelets.id,"Tekstur:bubuk
Performa:nice
Cocok Untuk:remaja

HUAAA BAGUS BANGETT, ampuhh 🥺 nanti kalo udah abis bakal beli lagi sihh!! makasihh yaa team camille, ka nadya, semua nya yang bersangkut paut sama team camille udah ciptain skincare se bagus ini, harganya juga mantepp, packing nya amann",5,flobracelets.id,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5996677530,6907023178,195450779,triemurtini,"Daya serap:belum di coba
Efektivitas:Belum di coba
Kenyamanan:belum di coba

Pecking aman kok,baru pertama kali order disini tapi kecewa banget pesan 3pcs masker yang di kirim cuma 2pcs varian coffe nya gak di kirim😢
Sayaa tunggu yaa kak,ntr kalo sudah di kirim saya tambahin bintangnyaa (RM)",3,triemurtini,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
4061807657,6907023178,195450779,intania_prmta,"Kedua kalinya pesen yang strawberry bener"" best seller bangettt❤🥳pesen dr tgl 2 tp dikirim tgl 9 dan sorenya tgl 10 eh udah datengg🤪🥰bnr"" cpt bngtt salut team camille karna gamau ngecewain customer😭❤️❤️Kemaren coba yg coffe ga cocok malah merah"" mukanya, skrng mau coba yg lemon jg smga cocokkk🤗",5,intania_prmta,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5682136391,6907023178,195450779,sitriamellia,"Daya serap:bagus
Efektivitas:bagus
Kenyamanan:nyaman sekali

Camile sebagus itu YaAllah mau nangis dapet nya juga😭❤️ terimakasih sudah menciptakan produk masker yang bagus banget dan banyak juga yang cocok tidak meragukan sama sekali ❤️❤️❤️ sukses terus camile semoga buka cabang store dimana mana bahkan mendunia sekalipun luv ka nad dan camile❤️",5,sitriamellia,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
3285521194,6907023178,195450779,r*****0,"Alhamdulillah barang lengkap sesuai pesanan🥰langsung nyetok sekalian biar dpt potongan ongkir hehe😂
Yg lemon bagus bgtt stelah di cuci muka lgsg halus jerawat juga mulai mengurang ah fav!!♥️
Semoga makin cocok+jerawat cpt hilang🥰🥰
Ownernya ramah+mas kurirnya udah langganan✨✨",4,r*****0,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5210345575,6907023178,195450779,etinnurmawati,"Daya serap:daya serapnya cepet,tekstur nya juga enak banget buat diaply ke mukaaaa
Efektivitas:bagussss bangetttt😭😭❤️ 
Kenyamanan:nyaman waktu dipake,ngga ada rasa apapun yang ditimbulkan

yang pertama pasti karna manfaat nyaaa sii huhuu baguss bangettt,kalo rutin dipake hasilnya bakal keliatan banget dan itu bikin aku stay terus di masker inii❤️
yang kedua karna dari aroma maskernya tu enak bngt,ngga yang berlebihan
dan harganya juga murmer bangetttt,sayang banget sama camille inii❤️",5,etinnurmawati,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
9110822591,6907023178,195450779,f*****i,"Tekstur:bagus halus
Performa:bagus bgt untuk kulit normal/berjerawat cocok dehh
Cocok Untuk:semua jenis kulit topp

Bagus wajib d bli guys",5,f*****i,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5883014534,6907023178,195450779,mualimah_,"Daya serap:cepettt
Efektivitas:bagus bgttt
Kenyamanan:wanginya yg coklat enak bgttt,kalo yg greentea blm coba hihi

aaa kmrn niatnya mau co body scrub nya si tp krna ga kebagian pas war jd checkoutnya ini hihi,biasanya make yg strawberry cocok,skrg nyobain yg coklat sm greentea,btw udh make yg coklat wanginya kek coklat beneran jadi pen dimakan ih,dingin juga,trs dibilas agak glowing aaa suka bgt sm camille!💗",5,mualimah_,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7628532647,6907023178,195450779,kharisaaaa7,"Efektivitas:bagus 🤍🎂
Daya serap:cepet
Kenyamanan:nyamaman tpi kadang cekat cekit ☺️

bgus banget sih menurut aku camile ini .🤍❤️‍🔥
walaupun kadang klo dipake kadang rda cekat cekit tpi gpp sih gk bkin muka aku rusak malah baean allhamdullillah . makasih camile pen sungkem de❤️‍🔥❤️‍🔥❤️‍🔥🤍🥰",5,kharisaaaa7,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
3096041727,6907023178,195450779,gitamrcella,"akhirnya kedapetan juga hasil war😂 nambah²in stock dirumah karena paling cocok bgt sama varian stawberry, baunya enak banget dong. sekali pake aja udah keliatan bgt hasilnya muka jari cerah, bekas jerawat sedikit memudar. cinta bgt sama maskyourneeds😭😭❤️❤️❤️",5,gitamrcella,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6427423704,6907023178,195450779,febyybiii_,"Daya serap: tahan myn lama
Efektivitas: efek nya bgs bgt sekali pake udh keliatan cerahan di muka
Kenyamanan:nyaman bgt maskernya wangi

MASKERNYA RECOMEND BGT BUAT KULIT KUSAM KAYA AKU INI AKU RIFYU JUJUR YA PAS SEKALI PAKE KAGET BGT SM HASILNYA MUKANYA JADI KAYA PAKE CREM PUTIH BGT TAPI RADA KEABUAN MUNGKI KARNA MUKA AKU AGA HITAM TAPI INI MASKER BGS BGT WAJIB BELI DI PAKE SEKALI UDH KELIATAN BGT HASILNGA KALIAN WAJIB COBA!!  😩💝",5,febyybiii_,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7001238467,6907023178,195450779,d*****6,"Daya serap: Bagus 
Kenyamanan:Bagus banget
Efektivitas: Baik

Suka banget dengan varian coffe nya,  yg bisa angkat komedo, ngurangi radang jerawat dan memudarkan bekas jerawat juga.  Kalau yg coklat blm tau,  dan baru ingin coba .Pengiriman barang bagus,  kurir yang atar juga bagus.  Terimakasih camille,  sukses trus",5,d*****6,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5341320459,6907023178,195450779,d*****i,"Daya serap:baik
Efektivitas:baik
Kenyamanan:baik

bauuu varian lemon enakkkkeeuunnn bgt😣packaging nya gemesshh, repurchase masker camille soalnya bagus bgt apalagi yg lemon ini😣😣pengiriman cepet cuma 2 hari",5,d*****i,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5217942089,6907023178,195450779,putriiaulia83,"Harga:Worth to buy 
Kualitas:Bener bener gak diragukan lagi
Efektivitas:seger banetttt dan beneran langsung halus dong😭

Aku suka banget dari masker masker yang lain nya cuma masker ini yg aku suka gimana dong tolonggggg 😭 wanginya enak bangetttttt terus bikin halussss segerrrr Padahal baru pertama cobain. Aku harus repeat order nihhhh buat stock gabisa nunggu lamaaaa 😢❤",5,putriiaulia83,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6042722041,6907023178,195450779,l*****h,"Daya serap:baguss
Efektivitas:bagus bangett
Kenyamanan:bagusss 

pokonya sukaa udah order lagi yang 65gram tapi masih dikemas next order yang greentea sama coklatt🖤🖤🖤🖤🖤💓💓💓💓💓💓💓💓💓💓💓💓💓💓❤️❤️❤️❤️❤️❤️❤️💘💘💘💘💘💘💘💘💘💘💘💘💘💘💖💖💖💖💓💓💓💓💓💓💓💓💓🖤🖤🖤🖤😍😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🤗💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓",5,l*****h,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6715348940,6907023178,195450779,a*****m,"Daya serap:enakk banget cepat meresapp
Efektivitas:bagusss bangett buat kempesin jerawat meradang 
Kenyamanan:nyaman banget biin relax apalagi bau nya kayk ice cream strawberry

Suka banget karena ini ga bikin kering di muka aku yang oily ga bikin ketarik juga dan ini di aku alhamdulilah cepet mulihin bekas jerawat2 kemerahan",5,a*****m,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7130547261,6907023178,195450779,k*****i,"Efektivitas:Belum di coba
Daya serap:Belum di coba
Kenyamanan:Belum di coba

Packagingnya lucu, rapih dan aman banget. Boxnya di bubble wrap, maskernya juga di bubble wrap yang di dalem boxnya, pengemasannya cepat, pengirimannya juga cepat sampai. Terimakasih seller untuk hadiahnya, sukses selalu🧡",5,k*****i,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
8510568727,6907023178,195450779,d*****r,"Kenyamanan:sangat nyamann
Efektivitas:bagus
Daya serap:terjamin

pengiriman cepat dan masker bagus",5,d*****r,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
4147816871,6907023178,195450779,marvelliana.sari17,"Daya serap:lumayan sih, cuma di aku msh blm ada yg ngaruh tp gapapa aku jd smgt buat maskeran biar ngaruh hehe
Efektivitas:bagus jadi pengen nyobain smua variannya hehe
Kenyamanan:nyaman bangettt gabohongg dan bikin aku relaxxx. wanginya itu lhooo

Produk original, packaging super duper aman, pengirimannya cepet bgt",5,marvelliana.sari17,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
4143238410,6907023178,195450779,jusliana16,"Daya serap: sangat bgus
Efektivitas: aman bnget packaging nya
Kenyamanan: okee sihhh

Oke bngett sihh ini maskernya baru sekali nyoba dan enak bngett sihh dipke smoga bisa nyembuhin mukaku💜💜🥰",5,jusliana16,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5214291408,6907023178,195450779,fauziahrajabi19,"Harga:standar
Kualitas:good
Efektivitas:mampu mengatasi masalah wajah

Akhirnyaaaa yang di tunggu2 datang juga ke rumah kebetulan yang coklat sama greentea pas banget udah abisss. Cinta banget sama masker camille bener² masalah diwajah teratasi tapi sayang kurang satu produk yang ga di kirim tapi pihak camille bertanggung jawab untuk mengirim kembali di tunggu ya kaa🤍",5,fauziahrajabi19,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7303423566,6907023178,195450779,aprinur18,"Efektivitas:baguss
Daya serap:cepettt
Kenyamanan:nyamann

Suka bangettt sama maskernyaaa udah langganan ku beli masker disini🥰🥰🥰🥰",5,aprinur18,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
9808841558,6907023178,195450779,n*****o,"Paketnya sudah sampai rumah dengan selamat, cuman kemasan sekarang berbeda sama kemasan yang dulu, kalo dulu kan pake kardus juga, kalo kemasan yang sekarang enggak pake kardus",5,n*****o,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5386531307,6907023178,195450779,446477.,"Daya serap:oke bgttttt
Efektivitas:bagusss mencerahkan baru sekali pake 
Kenyamanan: enak bgtttt mana wangi strowberry nya enake parahhh

mau beli lagi kalo ada rezeki mau nyoba varian coklatttt pasti enak bgt dah luv banyak banyak buat camile❤️✨❤️✨❤️✨✨❤️✨❤️✨❤️✨🌷✨❤️✨✨🌷✨❤️✨🌷✨🌷✨🌷✨🌷✨🌷✨🌷✨✨❤️✨🌷✨🌷✨🌷✨🌷✨🌷✨🌷✨✨🌷✨🌷✨🌷✨🌷✨🌷✨🌷✨🌷✨❤️✨✨❤️✨❤️✨❤️✨🌷✨🌷✨🌷✨🌷✨❤️✨❤️✨✨❤️✨❤️✨🌷✨🌷✨🌷✨✨🌷✨🌷✨❤️❤️✨✨🌷",5,446477.,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7079664585,6907023178,195450779,k*****i,"Pertama kali pake masker ini muka langsung kering bgt😭 then aku lanjutin pake, eh malah merah merah kaya di foto dan perihhh, pernah pake masker n*mo np*re j*fra dll dan itu baik baik aja knp ini begini😭 beforenya mukaku gaada masalah yaa, ini real review kecewa bukan mau jatuhin brandnya😭",1,k*****i,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5503400323,6907023178,195450779,u*****3,"Daya serap:cukup baik
Efektivitas:baru 1 kali pemakaian, after bilas muka jadi fresh dan cerah
Kenyamanan:wangi nya enak bgt❤️❤️

Nyesel beli satu😔
Enak bgt variant lemon, wanginya seger. Baru 1 kali pemakaian udh bikin nyaman aja, wanginya n tekstur nya bikin jatuh cinta. Gak heran sih banyak org yg suka sama maskini.Dan gak buat kulit ketarik after bilas tuh.
Next bakalan beli lgi all varian kalau uangnya sudah kekumpul 😘✨",5,u*****3,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
7380208814,6907023178,195450779,b*****d,"Kenyamanan:kaya pake masker oat cracker rasa coklat aja😪
Efektivitas:belum terlihat

‼ HONEST REVIEW ‼
Mungkin gue terlalu banyak berharap sm masker ini, jadi pas nyampe dan pakai ga sesuai sm ekspektasi😩 jujurly B ajaa😭 nambah setengah harga lagi udh bisa serum di toko sebelah. Penyeselan di akhir bulan😭 kaya pake DIY masker Oat buatan sendiriii😭😭.

Netto nya pls nangis gue😭",2,b*****d,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
9837411077,6907023178,195450779,b*****8,"Tekstur:baik
Performa:baik
Cocok Untuk:kulit berjerawat

Jjur sdkit kecewa untuk yg varian strawberry, isinya kok lebih sdkit ya di banding yg coffe?☹️ mohon seller lebih diperhatikan lagi untuk isi takaran maskernya harus sesuai dong, biar customer jga puas ordernya🙏 bela""in udah nunggu lama paketnya pas nyampe masker yg strawbeery isinya sdkit gak sesuai takarannya🥲",2,b*****8,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
3917379884,6907023178,195450779,k*****a,"Alhamdulillah, akhirnya yg ditunggu-tunggu dah sampai,
Paketnya lengkap tanpa ada yang keliru 😻
25gram greentea, 25gram milk, 25gram lemon, 65gram strawberry, dan 65gram coffee mendarat dgn aman 🤩
pengiriman ngga terlalu lama
Baru pertama kali coba, semoga cocok semua 😻
Thankyouu kak 👍👍🥰🤍",5,k*****a,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6960719554,6907023178,195450779,i*****4,"Efektivitas:belum tau buat 2 varian milk dan coffe
Daya serap:lumayan cepat
Kenyamanan:nyaman nyaman aja ko

first time cobain yg varian milk dan coffe, semoga bisa cocok juga kayak yang lainnya 😊😊😊😊😊😊😌😌😌😌😌😌😌😌😌😌😌😌😌😌😌😌😌😌😌",5,i*****4,True,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
6503488052,6907023178,195450779,Unknown,"Daya serap:BAGUS
Efektivitas:BAGUS
Kenyamanan:MANTAP

Kesekian kalinya beli masker dari Camille sumpah bagus banget maskernya jerawat semua memudah huhuuu alhamdulilah udh ke 8 kalinya order DISNI,🖤🤣🤣",5,Unknown,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5543409501,6907023178,195450779,anisaaaaaaaaaap,"Daya serap:lumayan
Efektivitas:lumayan ngaruh
Kenyamanan:baik

wanginya enak enak bgt pliss jadi pengin aku makan hahaha baru sekali pemakaian emng jadi cerah bgt mukanya wkwk beruntusan di muka aku masih ada si tapi jerawatnya udah mendingan huhu semoga bisa mulus aminn",5,anisaaaaaaaaaap,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
5715618182,6907023178,195450779,uckxrzflla,"Daya serap:BAGOS
Efektivitas:BAGOS
Kenyamanan:BAGOSSS KALI ARGHHH😩❤️❤️🔥

kece pokoknya, pertama kali nemu masker organik terkece 😭🔥 otw beli facemist & body scrub nya gasi😩😩😩 
LOVVVVVVV💖💖💖💖",4,uckxrzflla,False,ID,BPOM Camille Product 25gr-65gr (baca deskripsi!!)
